Airline,Departing_Port,Arriving_Port,Flight_Scheduled,Flights_Flown,Year,Month_Num
Virgin Australia,Sydney,Melbourne,778,728,2019,8
Virgin Australia,Sydney,Perth,120,120,2019,8
Virgin Australia,Sydney,Port Macquarie,56,54,2019,8
Virgin Australia,Sydney,Sunshine Coast,51,50,2019,8
Virgin Australia,Sydney,Tamworth,52,51,2019,8
Virgin Australia,Sydney,Townsville,26,26,2019,8
Virgin Australia,Tamworth,Sydney,53,52,2019,8
Virgin Australia,Townsville,Brisbane,148,148,2019,8
Virgin Australia,Townsville,Sydney,26,26,2019,8
Virgin Australia Regional Airlines,Adelaide,Alice Springs,10,10,2019,8
Virgin Australia Regional Airlines,Adelaide,Melbourne,8,8,2019,8
Virgin Australia Regional Airlines,Adelaide,Perth,45,45,2019,8
Virgin Australia Regional Airlines,Alice Springs,Adelaide,10,10,2019,8
Virgin Australia Regional Airlines,Alice Springs,Darwin,10,10,2019,8
Virgin Australia Regional Airlines,Broome,Perth,68,68,2019,8
Virgin Australia Regional Airlines,Darwin,Alice Springs,10,10,2019,8
Virgin Australia Regional Airlines,Darwin,Perth,10,10,2019,8
Virgin Australia Regional Airlines,Kalgoorlie,Perth,58,54,2019,8
Virgin Australia Regional Airlines,Karratha,Perth,61,61,2019,8
Virgin Australia Regional Airlines,Melbourne,Adelaide,8,8,2019,8
Virgin Australia Regional Airlines,Newman,Perth,22,22,2019,8
Virgin Australia Regional Airlines,Perth,Adelaide,46,46,2019,8
Virgin Australia Regional Airlines,Perth,Broome,68,68,2019,8
Virgin Australia Regional Airlines,Perth,Darwin,10,10,2019,8
Virgin Australia Regional Airlines,Perth,Kalgoorlie,58,56,2019,8
Virgin Australia Regional Airlines,Perth,Karratha,61,61,2019,8
Virgin Australia Regional Airlines,Perth,Newman,22,22,2019,8
Virgin Australia Regional Airlines,Perth,Port Hedland,40,40,2019,8
Virgin Australia Regional Airlines,Port Hedland,Perth,40,40,2019,8
All Airlines,Adelaide,Alice Springs,53,53,2019,8
All Airlines,Adelaide,Brisbane,269,268,2019,8
All Airlines,Adelaide,Canberra,79,79,2019,8
All Airlines,Adelaide,Gold Coast,57,57,2019,8
All Airlines,Adelaide,Melbourne,730,714,2019,8
All Airlines,Adelaide,Perth,222,222,2019,8
All Airlines,Adelaide,Port Lincoln,326,317,2019,8
All Airlines,Adelaide,Sydney,503,491,2019,8
All Airlines,Albury,Sydney,267,261,2019,8
All Airlines,Alice Springs,Adelaide,53,53,2019,8
All Airlines,Alice Springs,Darwin,84,80,2019,8
All Airlines,Armidale,Sydney,195,188,2019,8
All Airlines,Ayers Rock,Sydney,62,62,2019,8
All Airlines,Ballina,Sydney,135,132,2019,8
All Airlines,Brisbane,Adelaide,260,260,2019,8
All Airlines,Brisbane,Bundaberg,154,154,2019,8
All Airlines,Brisbane,Cairns,435,432,2019,8
All Airlines,Brisbane,Canberra,284,284,2019,8
All Airlines,Brisbane,Darwin,118,118,2019,8
All Airlines,Brisbane,Emerald,174,174,2019,8
All Airlines,Brisbane,Gladstone,217,216,2019,8
All Airlines,Brisbane,Hamilton Island,61,60,2019,8
All Airlines,Brisbane,Hobart,63,63,2019,8
All Airlines,Brisbane,Mackay,328,324,2019,8
All Airlines,Brisbane,Melbourne,1032,1015,2019,8
All Airlines,Brisbane,Mount Isa,74,74,2019,8
All Airlines,Brisbane,Newcastle,251,251,2019,8
All Airlines,Brisbane,Perth,259,256,2019,8
All Airlines,Brisbane,Proserpine,72,72,2019,8
All Airlines,Brisbane,Rockhampton,317,316,2019,8
All Airlines,Brisbane,Sydney,1487,1404,2019,8
All Airlines,Brisbane,Townsville,362,361,2019,8
All Airlines,Broome,Perth,169,167,2019,8
All Airlines,Bundaberg,Brisbane,154,154,2019,8
All Airlines,Cairns,Brisbane,435,431,2019,8
All Airlines,Cairns,Melbourne,231,231,2019,8
All Airlines,Cairns,Sydney,286,284,2019,8
All Airlines,Cairns,Townsville,150,149,2019,8
All Airlines,Canberra,Adelaide,79,79,2019,8
All Airlines,Canberra,Brisbane,282,281,2019,8
All Airlines,Canberra,Melbourne,490,485,2019,8
All Airlines,Canberra,Sydney,743,704,2019,8
All Airlines,Coffs Harbour,Sydney,188,183,2019,8
All Airlines,Darwin,Alice Springs,84,81,2019,8
All Airlines,Darwin,Brisbane,119,119,2019,8
All Airlines,Darwin,Melbourne,93,93,2019,8
All Airlines,Darwin,Perth,62,62,2019,8
All Airlines,Darwin,Sydney,103,103,2019,8
All Airlines,Dubbo,Sydney,257,253,2019,8
All Airlines,Emerald,Brisbane,174,174,2019,8
All Airlines,Gladstone,Brisbane,216,215,2019,8
All Airlines,Gold Coast,Adelaide,57,57,2019,8
All Airlines,Gold Coast,Melbourne,479,479,2019,8
All Airlines,Gold Coast,Sydney,763,731,2019,8
All Airlines,Hamilton Island,Brisbane,62,61,2019,8
All Airlines,Hamilton Island,Sydney,68,68,2019,8
All Airlines,Hobart,Brisbane,63,63,2019,8
All Airlines,Hobart,Melbourne,427,423,2019,8
All Airlines,Hobart,Sydney,203,196,2019,8
All Airlines,Kalgoorlie,Perth,180,175,2019,8
All Airlines,Karratha,Perth,253,247,2019,8
All Airlines,Launceston,Melbourne,293,292,2019,8
All Airlines,Launceston,Sydney,58,57,2019,8
All Airlines,Mackay,Brisbane,326,321,2019,8
All Airlines,Melbourne,Adelaide,734,719,2019,8
All Airlines,Melbourne,Brisbane,1034,1020,2019,8
All Airlines,Melbourne,Cairns,231,230,2019,8
All Airlines,Melbourne,Canberra,491,486,2019,8
All Airlines,Melbourne,Darwin,93,93,2019,8
All Airlines,Melbourne,Gold Coast,479,478,2019,8
All Airlines,Melbourne,Hobart,428,427,2019,8
All Airlines,Melbourne,Launceston,293,292,2019,8
All Airlines,Melbourne,Mildura,214,213,2019,8
All Airlines,Melbourne,Newcastle,115,114,2019,8
All Airlines,Melbourne,Perth,424,419,2019,8
All Airlines,Melbourne,Sunshine Coast,150,150,2019,8
All Airlines,Melbourne,Sydney,2484,2259,2019,8
All Airlines,Mildura,Melbourne,214,211,2019,8
All Airlines,Mount Isa,Brisbane,71,71,2019,8
All Airlines,Newcastle,Brisbane,253,253,2019,8
All Airlines,Newcastle,Melbourne,115,114,2019,8
All Airlines,Newman,Perth,184,179,2019,8
All Airlines,Perth,Adelaide,224,223,2019,8
All Airlines,Perth,Brisbane,259,257,2019,8
All Airlines,Perth,Broome,169,168,2019,8
All Airlines,Perth,Darwin,62,62,2019,8
All Airlines,Perth,Kalgoorlie,180,177,2019,8
All Airlines,Perth,Karratha,255,249,2019,8
All Airlines,Perth,Melbourne,428,422,2019,8
All Airlines,Perth,Newman,184,180,2019,8
All Airlines,Perth,Port Hedland,205,197,2019,8
All Airlines,Perth,Sydney,373,366,2019,8
All Airlines,Port Hedland,Perth,205,193,2019,8
All Airlines,Port Lincoln,Adelaide,325,316,2019,8
All Airlines,Port Macquarie,Sydney,179,174,2019,8
All Airlines,Proserpine,Brisbane,72,72,2019,8
All Airlines,Proserpine,Sydney,31,31,2019,8
All Airlines,Rockhampton,Brisbane,324,322,2019,8
All Airlines,Sunshine Coast,Melbourne,150,150,2019,8
All Airlines,Sunshine Coast,Sydney,196,189,2019,8
All Airlines,Sydney,Adelaide,508,494,2019,8
All Airlines,Sydney,Albury,269,262,2019,8
All Airlines,Sydney,Armidale,190,185,2019,8
All Airlines,Sydney,Ayers Rock,62,62,2019,8
All Airlines,Sydney,Ballina,136,133,2019,8
All Airlines,Sydney,Brisbane,1477,1395,2019,8
All Airlines,Sydney,Cairns,285,283,2019,8
All Airlines,Sydney,Canberra,745,708,2019,8
All Airlines,Sydney,Coffs Harbour,187,182,2019,8
All Airlines,Sydney,Darwin,102,102,2019,8
All Airlines,Sydney,Dubbo,258,255,2019,8
All Airlines,Sydney,Gold Coast,763,730,2019,8
All Airlines,Sydney,Hamilton Island,69,69,2019,8
All Airlines,Sydney,Hobart,202,196,2019,8
All Airlines,Sydney,Launceston,58,57,2019,8
All Airlines,Sydney,Melbourne,2487,2273,2019,8
All Airlines,Sydney,Perth,368,363,2019,8
All Airlines,Sydney,Port Macquarie,179,174,2019,8
All Airlines,Sydney,Proserpine,30,30,2019,8
All Airlines,Sydney,Sunshine Coast,196,190,2019,8
All Airlines,Sydney,Tamworth,178,171,2019,8
All Airlines,Sydney,Townsville,57,57,2019,8
All Airlines,Sydney,Wagga Wagga,243,236,2019,8
All Airlines,Tamworth,Sydney,180,172,2019,8
All Airlines,Townsville,Brisbane,362,361,2019,8
All Airlines,Townsville,Cairns,152,151,2019,8
All Airlines,Townsville,Sydney,57,57,2019,8
All Airlines,Wagga Wagga,Sydney,245,238,2019,8
Jetstar,Adelaide,Brisbane,27,27,2019,9
Jetstar,Adelaide,Gold Coast,30,28,2019,9
Jetstar,Adelaide,Melbourne,102,96,2019,9
Jetstar,Adelaide,Perth,25,22,2019,9
Jetstar,Adelaide,Sydney,97,92,2019,9
Jetstar,Ayers Rock,Sydney,30,30,2019,9
Jetstar,Ballina,Sydney,82,79,2019,9
Jetstar,Brisbane,Adelaide,27,27,2019,9
Jetstar,Brisbane,Cairns,103,102,2019,9
Jetstar,Brisbane,Darwin,26,26,2019,9
Jetstar,Brisbane,Hobart,24,24,2019,9
Jetstar,Brisbane,Mackay,34,34,2019,9
Jetstar,Brisbane,Melbourne,143,141,2019,9
Jetstar,Brisbane,Newcastle,77,75,2019,9
Jetstar,Brisbane,Proserpine,35,35,2019,9
Jetstar,Brisbane,Sydney,184,176,2019,9
Jetstar,Brisbane,Townsville,60,60,2019,9
Jetstar,Cairns,Brisbane,103,102,2019,9
Jetstar,Cairns,Melbourne,117,115,2019,9
Jetstar,Cairns,Sydney,89,88,2019,9
Jetstar,Darwin,Brisbane,26,26,2019,9
Jetstar,Darwin,Melbourne,27,25,2019,9
Jetstar,Darwin,Sydney,23,23,2019,9
Jetstar,Gold Coast,Adelaide,30,28,2019,9
Jetstar,Gold Coast,Melbourne,205,202,2019,9
Jetstar,Gold Coast,Sydney,297,287,2019,9
Jetstar,Hamilton Island,Sydney,24,23,2019,9
Jetstar,Hobart,Brisbane,24,24,2019,9
Jetstar,Hobart,Melbourne,151,149,2019,9
Jetstar,Hobart,Sydney,74,73,2019,9
Jetstar,Launceston,Melbourne,98,97,2019,9
Jetstar,Launceston,Sydney,37,37,2019,9
Jetstar,Mackay,Brisbane,34,34,2019,9
Jetstar,Melbourne,Adelaide,103,97,2019,9
Jetstar,Melbourne,Brisbane,142,140,2019,9
Jetstar,Melbourne,Cairns,117,116,2019,9
Jetstar,Melbourne,Darwin,27,26,2019,9
Jetstar,Melbourne,Gold Coast,205,203,2019,9
Jetstar,Melbourne,Hobart,151,149,2019,9
Jetstar,Melbourne,Launceston,99,98,2019,9
Jetstar,Melbourne,Newcastle,102,100,2019,9
Jetstar,Melbourne,Perth,45,39,2019,9
Jetstar,Melbourne,Sunshine Coast,94,94,2019,9
Jetstar,Melbourne,Sydney,381,356,2019,9
Jetstar,Newcastle,Brisbane,77,75,2019,9
Jetstar,Newcastle,Melbourne,101,100,2019,9
Jetstar,Perth,Adelaide,25,21,2019,9
Jetstar,Perth,Melbourne,44,38,2019,9
Jetstar,Perth,Sydney,24,23,2019,9
Jetstar,Proserpine,Brisbane,35,35,2019,9
Jetstar,Proserpine,Sydney,13,13,2019,9
Jetstar,Sunshine Coast,Melbourne,93,92,2019,9
Jetstar,Sunshine Coast,Sydney,105,101,2019,9
Jetstar,Sydney,Adelaide,97,92,2019,9
Jetstar,Sydney,Ayers Rock,30,30,2019,9
Jetstar,Sydney,Ballina,81,81,2019,9
Jetstar,Sydney,Brisbane,183,175,2019,9
Jetstar,Sydney,Cairns,89,88,2019,9
Jetstar,Sydney,Darwin,23,23,2019,9
Jetstar,Sydney,Gold Coast,296,287,2019,9
Jetstar,Sydney,Hamilton Island,24,24,2019,9
Jetstar,Sydney,Hobart,73,73,2019,9
Jetstar,Sydney,Launceston,37,37,2019,9
Jetstar,Sydney,Melbourne,382,354,2019,9
Jetstar,Sydney,Perth,24,24,2019,9
Jetstar,Sydney,Proserpine,13,13,2019,9
Jetstar,Sydney,Sunshine Coast,104,102,2019,9
Jetstar,Sydney,Townsville,30,30,2019,9
Jetstar,Townsville,Brisbane,60,60,2019,9
Jetstar,Townsville,Sydney,30,30,2019,9
Qantas,Adelaide,Alice Springs,30,30,2019,9
Qantas,Adelaide,Brisbane,107,107,2019,9
Qantas,Adelaide,Canberra,47,47,2019,9
Qantas,Adelaide,Melbourne,289,282,2019,9
Qantas,Adelaide,Perth,112,112,2019,9
Qantas,Adelaide,Sydney,236,234,2019,9
Qantas,Alice Springs,Adelaide,30,30,2019,9
Qantas,Alice Springs,Darwin,60,60,2019,9
Qantas,Brisbane,Adelaide,107,107,2019,9
Qantas,Brisbane,Cairns,39,39,2019,9
Qantas,Brisbane,Canberra,18,18,2019,9
Qantas,Brisbane,Darwin,40,40,2019,9
Qantas,Brisbane,Melbourne,405,401,2019,9
Qantas,Brisbane,Perth,148,148,2019,9
Qantas,Brisbane,Sydney,609,585,2019,9
Qantas,Brisbane,Townsville,58,57,2019,9
Qantas,Broome,Perth,4,4,2019,9
Qantas,Cairns,Brisbane,39,39,2019,9
Qantas,Cairns,Melbourne,35,35,2019,9
Qantas,Cairns,Sydney,56,56,2019,9
Qantas,Canberra,Adelaide,46,46,2019,9
Qantas,Canberra,Brisbane,18,18,2019,9
Qantas,Canberra,Melbourne,238,231,2019,9
Qantas,Darwin,Alice Springs,60,60,2019,9
Qantas,Darwin,Brisbane,39,39,2019,9
Qantas,Darwin,Melbourne,30,30,2019,9
Qantas,Darwin,Perth,30,30,2019,9
Qantas,Darwin,Sydney,51,51,2019,9
Qantas,Gold Coast,Melbourne,30,30,2019,9
Qantas,Gold Coast,Sydney,69,69,2019,9
Qantas,Hamilton Island,Sydney,15,15,2019,9
Qantas,Hobart,Melbourne,109,109,2019,9
Qantas,Kalgoorlie,Perth,7,7,2019,9
Qantas,Karratha,Perth,28,28,2019,9
Qantas,Melbourne,Adelaide,290,284,2019,9
Qantas,Melbourne,Brisbane,407,404,2019,9
Qantas,Melbourne,Cairns,35,35,2019,9
Qantas,Melbourne,Canberra,237,230,2019,9
Qantas,Melbourne,Darwin,30,30,2019,9
Qantas,Melbourne,Gold Coast,31,31,2019,9
Qantas,Melbourne,Hobart,109,109,2019,9
Qantas,Melbourne,Perth,203,201,2019,9
Qantas,Melbourne,Sydney,1099,992,2019,9
Qantas,Newman,Perth,25,25,2019,9
Qantas,Perth,Adelaide,112,112,2019,9
Qantas,Perth,Brisbane,147,147,2019,9
Qantas,Perth,Broome,4,4,2019,9
Qantas,Perth,Darwin,30,30,2019,9
Qantas,Perth,Kalgoorlie,7,7,2019,9
Qantas,Perth,Karratha,28,28,2019,9
Qantas,Perth,Melbourne,202,199,2019,9
Qantas,Perth,Newman,25,25,2019,9
Qantas,Perth,Port Hedland,23,23,2019,9
Qantas,Perth,Sydney,204,201,2019,9
Qantas,Port Hedland,Perth,23,23,2019,9
Qantas,Sydney,Adelaide,237,235,2019,9
Qantas,Sydney,Brisbane,605,587,2019,9
Qantas,Sydney,Cairns,56,56,2019,9
Qantas,Sydney,Darwin,52,52,2019,9
Qantas,Sydney,Gold Coast,69,69,2019,9
Qantas,Sydney,Hamilton Island,15,15,2019,9
Qantas,Sydney,Melbourne,1101,998,2019,9
Qantas,Sydney,Perth,205,202,2019,9
Qantas,Townsville,Brisbane,58,57,2019,9
QantasLink,Adelaide,Canberra,4,4,2019,9
QantasLink,Adelaide,Port Lincoln,99,96,2019,9
QantasLink,Albury,Sydney,103,101,2019,9
QantasLink,Armidale,Sydney,120,118,2019,9
QantasLink,Brisbane,Bundaberg,120,120,2019,9
QantasLink,Brisbane,Cairns,126,125,2019,9
QantasLink,Brisbane,Canberra,133,133,2019,9
QantasLink,Brisbane,Emerald,123,122,2019,9
QantasLink,Brisbane,Gladstone,136,136,2019,9
QantasLink,Brisbane,Hamilton Island,32,32,2019,9
QantasLink,Brisbane,Mackay,138,134,2019,9
QantasLink,Brisbane,Mount Isa,55,54,2019,9
QantasLink,Brisbane,Newcastle,89,86,2019,9
QantasLink,Brisbane,Rockhampton,176,174,2019,9
QantasLink,Brisbane,Townsville,93,93,2019,9
QantasLink,Broome,Perth,90,87,2019,9
QantasLink,Bundaberg,Brisbane,120,120,2019,9
QantasLink,Cairns,Brisbane,125,123,2019,9
QantasLink,Cairns,Townsville,134,131,2019,9
QantasLink,Canberra,Adelaide,4,4,2019,9
QantasLink,Canberra,Brisbane,133,133,2019,9
QantasLink,Canberra,Melbourne,42,42,2019,9
QantasLink,Canberra,Sydney,484,467,2019,9
QantasLink,Coffs Harbour,Sydney,141,139,2019,9
QantasLink,Dubbo,Sydney,115,113,2019,9
QantasLink,Emerald,Brisbane,123,121,2019,9
QantasLink,Gladstone,Brisbane,135,135,2019,9
QantasLink,Gold Coast,Sydney,58,58,2019,9
QantasLink,Hamilton Island,Brisbane,32,32,2019,9
QantasLink,Hamilton Island,Sydney,15,15,2019,9
QantasLink,Hobart,Sydney,73,72,2019,9
QantasLink,Kalgoorlie,Perth,78,76,2019,9
QantasLink,Karratha,Perth,154,150,2019,9
QantasLink,Launceston,Melbourne,116,112,2019,9
QantasLink,Mackay,Brisbane,133,130,2019,9
QantasLink,Melbourne,Canberra,41,40,2019,9
QantasLink,Melbourne,Launceston,116,114,2019,9
QantasLink,Melbourne,Mildura,94,91,2019,9
QantasLink,Mildura,Melbourne,94,90,2019,9
QantasLink,Mount Isa,Brisbane,56,53,2019,9
QantasLink,Newcastle,Brisbane,88,85,2019,9
QantasLink,Newman,Perth,114,108,2019,9
QantasLink,Perth,Broome,90,88,2019,9
QantasLink,Perth,Kalgoorlie,78,78,2019,9
QantasLink,Perth,Karratha,153,150,2019,9
QantasLink,Perth,Newman,114,111,2019,9
QantasLink,Perth,Port Hedland,122,122,2019,9
QantasLink,Port Hedland,Perth,120,120,2019,9
QantasLink,Port Lincoln,Adelaide,99,96,2019,9
QantasLink,Port Macquarie,Sydney,126,124,2019,9
QantasLink,Rockhampton,Brisbane,179,176,2019,9
QantasLink,Sunshine Coast,Sydney,55,55,2019,9
QantasLink,Sydney,Albury,103,101,2019,9
QantasLink,Sydney,Armidale,121,119,2019,9
QantasLink,Sydney,Canberra,484,470,2019,9
QantasLink,Sydney,Coffs Harbour,144,143,2019,9
QantasLink,Sydney,Dubbo,116,114,2019,9
QantasLink,Sydney,Gold Coast,59,59,2019,9
QantasLink,Sydney,Hamilton Island,15,15,2019,9
QantasLink,Sydney,Hobart,74,73,2019,9
QantasLink,Sydney,Port Macquarie,126,124,2019,9
QantasLink,Sydney,Sunshine Coast,56,56,2019,9
QantasLink,Sydney,Tamworth,121,121,2019,9
QantasLink,Sydney,Wagga Wagga,113,113,2019,9
QantasLink,Tamworth,Sydney,119,119,2019,9
QantasLink,Townsville,Brisbane,93,92,2019,9
QantasLink,Townsville,Cairns,131,131,2019,9
QantasLink,Wagga Wagga,Sydney,112,112,2019,9
Regional Express,Adelaide,Port Lincoln,216,213,2019,9
Regional Express,Albury,Sydney,107,107,2019,9
Regional Express,Armidale,Sydney,68,68,2019,9
Regional Express,Ballina,Sydney,25,24,2019,9
Regional Express,Cairns,Townsville,12,12,2019,9
Regional Express,Dubbo,Sydney,127,127,2019,9
Regional Express,Melbourne,Mildura,84,83,2019,9
Regional Express,Mildura,Melbourne,84,83,2019,9
Regional Express,Port Lincoln,Adelaide,217,213,2019,9
Regional Express,Sydney,Albury,104,104,2019,9
Regional Express,Sydney,Armidale,71,71,2019,9
Regional Express,Sydney,Ballina,26,26,2019,9
Regional Express,Sydney,Dubbo,133,133,2019,9
Regional Express,Sydney,Wagga Wagga,137,135,2019,9
Regional Express,Townsville,Cairns,12,12,2019,9
Regional Express,Wagga Wagga,Sydney,135,131,2019,9
Tigerair Australia,Adelaide,Brisbane,30,30,2019,9
Tigerair Australia,Adelaide,Melbourne,79,77,2019,9
Tigerair Australia,Adelaide,Sydney,30,29,2019,9
Tigerair Australia,Brisbane,Adelaide,30,30,2019,9
Tigerair Australia,Brisbane,Cairns,30,30,2019,9
Tigerair Australia,Brisbane,Canberra,30,30,2019,9
Tigerair Australia,Brisbane,Darwin,18,18,2019,9
Tigerair Australia,Brisbane,Melbourne,109,107,2019,9
Tigerair Australia,Brisbane,Sydney,132,122,2019,9
Tigerair Australia,Cairns,Brisbane,30,30,2019,9
Tigerair Australia,Cairns,Melbourne,45,45,2019,9
Tigerair Australia,Cairns,Sydney,35,35,2019,9
Tigerair Australia,Canberra,Brisbane,30,29,2019,9
Tigerair Australia,Canberra,Melbourne,39,36,2019,9
Tigerair Australia,Coffs Harbour,Sydney,25,24,2019,9
Tigerair Australia,Darwin,Brisbane,17,17,2019,9
Tigerair Australia,Gold Coast,Melbourne,79,79,2019,9
Tigerair Australia,Gold Coast,Sydney,96,93,2019,9
Tigerair Australia,Hobart,Melbourne,42,42,2019,9
Tigerair Australia,Melbourne,Adelaide,79,77,2019,9
Tigerair Australia,Melbourne,Brisbane,109,107,2019,9
Tigerair Australia,Melbourne,Cairns,45,45,2019,9
Tigerair Australia,Melbourne,Canberra,39,36,2019,9
Tigerair Australia,Melbourne,Gold Coast,79,79,2019,9
Tigerair Australia,Melbourne,Hobart,42,42,2019,9
Tigerair Australia,Melbourne,Perth,55,55,2019,9
Tigerair Australia,Melbourne,Sydney,246,225,2019,9
Tigerair Australia,Perth,Melbourne,54,54,2019,9
Tigerair Australia,Perth,Sydney,26,26,2019,9
Tigerair Australia,Proserpine,Sydney,19,19,2019,9
Tigerair Australia,Sydney,Adelaide,30,29,2019,9
Tigerair Australia,Sydney,Brisbane,132,122,2019,9
Tigerair Australia,Sydney,Cairns,35,35,2019,9
Tigerair Australia,Sydney,Coffs Harbour,25,24,2019,9
Tigerair Australia,Sydney,Gold Coast,96,93,2019,9
Tigerair Australia,Sydney,Melbourne,245,224,2019,9
Tigerair Australia,Sydney,Perth,27,27,2019,9
Tigerair Australia,Sydney,Proserpine,19,19,2019,9
Virgin Australia,Adelaide,Alice Springs,13,13,2019,9
Virgin Australia,Adelaide,Brisbane,109,109,2019,9
Virgin Australia,Adelaide,Canberra,26,26,2019,9
Virgin Australia,Adelaide,Gold Coast,31,31,2019,9
Virgin Australia,Adelaide,Melbourne,265,256,2019,9
Virgin Australia,Adelaide,Perth,35,35,2019,9
Virgin Australia,Adelaide,Sydney,159,158,2019,9
Virgin Australia,Albury,Sydney,54,54,2019,9
Virgin Australia,Alice Springs,Adelaide,13,13,2019,9
Virgin Australia,Alice Springs,Darwin,13,13,2019,9
Virgin Australia,Ayers Rock,Sydney,30,30,2019,9
Virgin Australia,Ballina,Sydney,34,34,2019,9
Virgin Australia,Brisbane,Adelaide,102,102,2019,9
Virgin Australia,Brisbane,Bundaberg,30,30,2019,9
Virgin Australia,Brisbane,Cairns,128,128,2019,9
Virgin Australia,Brisbane,Canberra,99,99,2019,9
Virgin Australia,Brisbane,Darwin,30,30,2019,9
Virgin Australia,Brisbane,Emerald,51,51,2019,9
Virgin Australia,Brisbane,Gladstone,73,73,2019,9
Virgin Australia,Brisbane,Hamilton Island,30,30,2019,9
Virgin Australia,Brisbane,Hobart,39,39,2019,9
Virgin Australia,Brisbane,Mackay,146,146,2019,9
Virgin Australia,Brisbane,Melbourne,387,371,2019,9
Virgin Australia,Brisbane,Mount Isa,17,17,2019,9
Virgin Australia,Brisbane,Newcastle,86,85,2019,9
Virgin Australia,Brisbane,Perth,107,107,2019,9
Virgin Australia,Brisbane,Proserpine,42,42,2019,9
Virgin Australia,Brisbane,Rockhampton,137,137,2019,9
Virgin Australia,Brisbane,Sydney,535,510,2019,9
Virgin Australia,Brisbane,Townsville,146,146,2019,9
Virgin Australia,Broome,Perth,1,1,2019,9
Virgin Australia,Bundaberg,Brisbane,30,30,2019,9
Virgin Australia,Cairns,Brisbane,128,128,2019,9
Virgin Australia,Cairns,Melbourne,35,35,2019,9
Virgin Australia,Cairns,Sydney,84,84,2019,9
Virgin Australia,Canberra,Adelaide,26,26,2019,9
Virgin Australia,Canberra,Brisbane,99,98,2019,9
Virgin Australia,Canberra,Melbourne,170,167,2019,9
Virgin Australia,Canberra,Sydney,251,241,2019,9
Virgin Australia,Coffs Harbour,Sydney,30,30,2019,9
Virgin Australia,Darwin,Alice Springs,13,13,2019,9
Virgin Australia,Darwin,Brisbane,30,30,2019,9
Virgin Australia,Darwin,Melbourne,32,32,2019,9
Virgin Australia,Darwin,Perth,21,21,2019,9
Virgin Australia,Darwin,Sydney,30,30,2019,9
Virgin Australia,Emerald,Brisbane,52,52,2019,9
Virgin Australia,Gladstone,Brisbane,73,73,2019,9
Virgin Australia,Gold Coast,Adelaide,31,31,2019,9
Virgin Australia,Gold Coast,Melbourne,184,184,2019,9
Virgin Australia,Gold Coast,Sydney,256,253,2019,9
Virgin Australia,Hamilton Island,Brisbane,30,30,2019,9
Virgin Australia,Hamilton Island,Sydney,27,27,2019,9
Virgin Australia,Hobart,Brisbane,39,39,2019,9
Virgin Australia,Hobart,Melbourne,138,137,2019,9
Virgin Australia,Hobart,Sydney,72,72,2019,9
Virgin Australia,Kalgoorlie,Perth,27,26,2019,9
Virgin Australia,Karratha,Perth,2,2,2019,9
Virgin Australia,Launceston,Melbourne,98,97,2019,9
Virgin Australia,Launceston,Sydney,30,30,2019,9
Virgin Australia,Mackay,Brisbane,146,146,2019,9
Virgin Australia,Melbourne,Adelaide,268,259,2019,9
Virgin Australia,Melbourne,Brisbane,388,371,2019,9
Virgin Australia,Melbourne,Cairns,36,35,2019,9
Virgin Australia,Melbourne,Canberra,170,167,2019,9
Virgin Australia,Melbourne,Darwin,32,32,2019,9
Virgin Australia,Melbourne,Gold Coast,184,184,2019,9
Virgin Australia,Melbourne,Hobart,136,135,2019,9
Virgin Australia,Melbourne,Launceston,98,97,2019,9
Virgin Australia,Melbourne,Mildura,30,30,2019,9
Virgin Australia,Melbourne,Newcastle,30,30,2019,9
Virgin Australia,Melbourne,Perth,150,148,2019,9
Virgin Australia,Melbourne,Sunshine Coast,71,71,2019,9
Virgin Australia,Melbourne,Sydney,731,681,2019,9
Virgin Australia,Mildura,Melbourne,30,30,2019,9
Virgin Australia,Mount Isa,Brisbane,12,12,2019,9
